IMEI,bank,car,money,stock,size,province,global,shopping,it,food,estate,health,economy,trip,sports,car,issue,social,entertain,job,edu,other,game
d834b22e70a3ed0c2d619de127002133,0,0,0,0,1,1,0,259,278,0,0,0,965,0,0,0,10,20,9,0,2,0,6
6802bcdaf6e1c818a4b24d046a969ae1,0,0,0,0,38,0,0,2334,1313,0,0,0,9,0,0,0,8,1,1,0,39,0,341
980c28b5d97d41fd315c7e0399f20e17,0,0,0,0,288,0,0,539,543,0,9,0,0,0,0,0,1,0,0,0,0,0,6
97d667ac90d1a4255249ac5190b1eafb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62e5924e7baaea13414f6f16c6db8b9b,0,0,0,0,25,0,0,89,420,0,0,0,0,0,0,0,8,0,0,0,0,0,90
cf94f57e497a3096a4948a624f30fa20,0,0,0,0,24,1,0,12,116,0,0,0,120,0,0,0,0,0,1,0,55,0,1
a1086d6fc10541a047b69d878a39aa8a,14,0,0,0,68,1,0,2278,1424,0,0,0,0,1,0,0,630,0,2,0,6,0,112
85e7124e0a27f63d222349489ea1df09,0,0,0,0,54,0,0,177,906,0,0,0,54,0,0,0,69,4,0,0,0,0,14
0248d44a426c40a571ff928347da2adb,4,0,0,0,122,1,0,30,314,0,0,0,721,0,0,0,11,0,0,0,28,0,99
3044ef71ecd76268416031157446486a,0,0,0,0,58,0,0,606,680,0,0,0,23,20,0,0,39,7,0,0,7,0,2
0aacf18840d8adcfe599892526133135,12,0,0,0,76,1,0,330,101,0,0,0,23,2,0,100,3,1,169,15,43,0,1
bf28a31f29d47672a3b4f9b50dda758c,0,0,0,0,19,0,0,2,536,0,0,0,0,0,0,0,0,0,0,0,0,0,1
eaf5fee24e93ceb0ec61f1926e8ec3a2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8002f73c0a19af6287d895a74e44e25,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a886042a3edf3d54acdb586b5f512f3,0,0,0,0,23,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca1f0bc2d728a765aa2006da22476cf1,0,0,0,0,26,0,0,613,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,658
2b5d2fd95191d2ec9da83da0c2104754,0,0,0,0,1,0,0,648,214,0,0,0,0,0,0,0,10,0,0,0,1,0,26
e8546eb7be59bb57cc5a4e4dc808b421,0,0,0,0,25,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876a2fceec843ce3e72d06dd613c88e3,0,0,0,0,93,0,0,1025,401,0,1,0,61,0,0,0,1250,0,0,0,1,0,28
bf9b6b4d69641eed00d671bf64e14405,0,0,0,0,21,0,0,1372,2119,0,0,25,1,0,0,0,89,1,8,0,3,0,570
f154d460d01e97b3437e7439b9ce9b6e,8,0,0,0,235,1,0,18,528,0,0,0,0,0,0,0,153,0,1,0,0,0,21
19c22670399524dcdf21090f4485eb8d,0,0,0,0,0,0,0,3789,5830,0,15,146,778,1350,0,6,83,46,1,0,113,0,73
23cd1836582a46f87dd7cf40efc5c9a2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21f6db10ec63d60c1e9e969b9a9ddf1d,2,0,0,0,78,0,0,93,238,0,0,0,0,0,0,0,3,0,0,0,0,0,6
680c2f7f5bd4e5196a27daa6a2f0e3fe,0,0,0,0,10,0,0,12,78,0,0,0,0,0,0,0,0,0,0,0,0,0,26
b634600ac479609d30d074b8da86275f,0,0,0,0,0,0,0,0,157,0,0,0,295,0,0,0,6,6,0,0,0,0,0
e36eed2fbed8631b8c3bf03a70e0bc97,0,0,0,0,126,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b881d04acccc0f7c546e992d8770814,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8d78bd3dcb65d973b8050b0acab41de,0,0,0,0,41,0,0,34,757,0,0,0,9,0,0,0,27,0,0,0,0,0,51
2b7325e2be7c9807a483be8659ac6dd1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d83d3f265573845a880fa724b633510,0,0,0,0,18,1,0,106,286,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ca123a9a8e0fae78b6e34b55ec46261a,0,0,0,0,26,1,0,1876,138,0,0,0,72,0,0,0,172,0,0,0,0,0,77
6775341a7ff1ec440c9b2ba63a8ba6a7,0,0,0,0,36,0,0,6709,1248,0,0,0,612,0,0,0,4,207,0,0,0,0,2193
5cc430ad301e739638f0953be02f46c0,0,0,0,0,0,0,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9c35e42d7153fa4653b7df677f559e68,0,0,0,0,37,0,0,91,213,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8a4a1a5103df71e993e46add6ac8143a,0,0,0,0,32,0,0,351,390,0,0,0,26,0,0,0,0,7,0,0,62,0,5
04446b65491f4363cd4286f044448ad3,0,0,0,0,26,0,0,111,2282,0,0,0,3,0,0,0,0,360,0,0,124,0,17
631405c9406c199bc1a2cdcebfeecee9,0,0,0,0,93,1,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3
e8869a12626de2be6cb9e78d326c5565,0,0,0,0,20,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f3967cae71c888e188a4e90957e1bb71,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4236dba8aa2047a9236cb9e35fd2133,18,0,0,0,18,0,0,24,42,0,0,0,1,0,0,1,0,0,1,0,0,0,0
b37a282e738cb7678d31f4a077f21d8e,10,0,0,0,13,0,0,41,644,0,0,0,2,0,0,0,2,0,1,0,0,0,44
130bfa160515baab78a0ac189feaf47f,10,0,0,152,85,0,0,184,922,0,0,43,264,0,0,0,4,0,0,0,6,0,23
b69b1c381a75ce61fd59baecb60dd423,0,0,0,0,5,0,0,1051,60,0,0,0,1,0,0,0,0,0,0,0,0,0,18
d131b4e069aa4f0910cc5e92ce7bfd7f,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eee1f9b4cf7be13e08df9055129b3bf9,0,0,0,0,13,0,0,259,245,0,0,0,0,0,0,0,5,0,0,0,0,0,38
0f8f7737dffd4016cb0bcfdc00b09c43,0,0,0,0,28,0,0,1138,643,0,0,0,111,0,0,0,37,0,3,0,3,0,12
4ef33eff4b8ce98010810193a4fcc552,0,0,0,0,2,0,0,2,13,0,22,0,0,0,0,0,0,1,0,0,5,0,22
c149891b272cc3db2049d57f74ea05f4,0,0,0,0,27,0,0,5567,1176,0,3,87,109,112,0,0,621,10,0,0,847,0,227
dd27c090fa7728129b125c8473554b59,26,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810fa36b60b699846c7aaaff0335d89f,0,0,0,0,62,0,0,103,30,0,0,0,0,0,0,0,0,0,0,0,0,0,8
faf362e135b177d2260984e28a05d2fb,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48178286b9ad4e555d5869936ec92ff2,0,0,0,0,50,0,0,1392,1308,0,0,15,85,885,0,0,53,1,1159,0,8,0,161
d7812e1cfe80775273f82b698cd19fdc,0,0,0,0,32,0,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2
bad751bef0fc5a89711e696003b82509,0,0,0,0,0,0,0,863,350,0,15,0,0,0,0,0,94,0,18,0,10,0,172
7e6aea4b97889b9df82992993d1860bc,0,0,0,0,28,1,0,1158,96,0,0,0,7,0,0,0,144,0,0,0,0,0,10
7804669b1f3c590524377c1895d18bc3,0,0,0,0,11,0,0,8,22,0,0,0,0,0,0,0,4,0,0,0,0,0,18
b434bad5b45d3c1cce3d581455384266,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dbd2a8f92a0c9d47db6e9f9fcc21361f,14,0,0,0,58,1,0,296,13,0,0,0,0,0,0,0,0,0,0,0,0,0,24
7dbca85ff10894589c9615ea8f95b0dc,6,0,0,0,54,0,0,9,86,0,0,0,0,0,0,0,2,0,0,0,0,0,9
b6f8d8bcac4cbd58253c3381e9feda5a,12,0,0,0,17,0,0,11045,2009,0,0,0,3621,0,0,0,118,16,0,0,173,0,388
d74f8d331f6a73c50c773b4dbeb2a18a,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6
daf92855b4550d29afb268a1a6f1c3bb,0,0,0,0,30,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ec98bcdcd2217c0a350d12a9d3e9518,0,0,0,0,29,0,0,1159,317,0,0,0,0,0,0,0,0,0,3,0,5,0,464
a68bad4e25d1f897ad02fb977a248c71,0,0,0,0,0,0,0,793,1170,0,0,0,73,0,0,0,48,0,0,0,224,0,39
ab1094386e984359cb7ac818615e9ff5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2196142fb978dcd5be0a5ff534bd894,32,0,0,0,46,0,0,392,3791,0,0,43,1720,30,0,0,8,36,0,0,0,0,139
24a3ee7b2ba11a8ee36846d38cab00f2,0,0,0,0,0,1,0,68,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d5dc2aa4711f5c2354cb94b8e82d651b,0,0,0,0,97,1,0,164,842,0,0,0,0,0,0,0,28,0,4,0,12,0,223
5c599cea4267cb93ca5d0ba6af417fd6,0,0,0,0,16,0,0,1006,2696,0,0,0,1,0,0,0,8,0,11,0,3,0,616
c5c49445c7d200bc7c249aac8fe7ccf3,0,0,0,14,22,1,0,125,1107,0,0,71,1647,0,0,0,134,0,75,12,59,0,14
c1afe48c230f03f649e2f5d684775dfb,6,0,0,0,197,1,0,50,181,0,0,0,1,0,0,0,42,0,0,0,14,0,1
b10254da77f7458e3b522dfbbae640bc,0,0,0,0,17,0,0,55,82,0,0,9,0,0,0,0,0,0,0,0,28,0,49
309e8fcadcddd64adc29728a3b158b17,0,0,0,1313,8,1,0,0,135,0,0,0,1212,0,0,0,0,0,0,0,0,0,0
d304e0c8ea84ae8b54a2986ae66a71c9,0,0,0,16,9,0,0,0,2,0,0,0,329,0,0,0,0,0,0,0,0,0,0
6354ab32ea6bd471681df74eac364679,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814e256dd9ec6e6dba0f7586472cca45,4,0,0,41,22,0,0,10,123,0,0,0,42,0,0,0,17,0,0,0,0,0,28
0abf197c1f6b14d9312caf1485b8112f,0,0,0,0,14,0,0,275,172,0,0,0,17,0,0,0,29,0,0,0,0,0,5
f8b23b6b1018b272c4691db588ebcb56,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc8e3aa71df7b02ccc19ba12be7b015b,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253a09f721d4fd9fb7c5dfc3bacc31cb,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a096b8f0ae4b337b8e782c26c5d158b,0,0,0,159,19,1,0,22,109,0,0,0,82,0,0,0,396,0,0,0,0,0,0
ee96ee74514ec7e92fe2f1cbf5d84d90,0,0,0,0,19,0,0,76,51,0,0,0,0,11,0,0,0,0,0,0,0,0,9
e250f4b78034add0d6cdd3dd173ce417,0,0,0,0,20,0,0,1788,215,0,0,41,15,16,0,0,40,0,7,0,15,0,315
bfae8bdf37aa64d86dee2eb02e00d20f,0,0,0,0,72,0,0,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21c0f2dbd3e91881933e75f50053d5f,0,0,0,0,31,0,0,151,276,0,133,0,24,0,0,0,0,0,568,0,23,0,81
382a397cbe96af94fa3e89e814f5f9a7,0,0,0,0,29,1,0,1870,676,0,0,0,282,110,0,16,489,6,25,0,14,0,88
c7230412818de83dd948f0013adcae86,0,0,0,0,13,0,0,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ef58fc92da87f596f421b48a1f37354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e7505b92791a2168a7f3c55b09f013aa,0,0,0,0,55,0,0,1422,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cafaa91642203614f501c64ea885062f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da0c127169848edcb21b27e419e1322a,0,0,0,2,0,1,0,49,130,0,0,0,3,0,0,0,1,0,19,0,0,0,0
a8a012e3ba6838b29c1f743512f931fa,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a4cdf5c2e1ba5bb30f1b752f14e942ea,0,0,0,0,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ad28d42703c98a15cf0341511abdbd0,0,0,0,0,0,0,0,1537,966,0,0,0,2,0,0,0,1,21,1,0,246,0,226
3a82bc114ba6643d1f54ce6bf5c451ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688ae23ed87a2ac3d738c1c78004b714,0,0,0,0,69,0,0,11852,1494,0,0,0,0,0,0,3,595,140,0,0,0,0,88
f5670a26c8faab2c4d15d8cf1b48af97,0,0,0,0,0,0,0,1316,816,0,0,19,23,0,0,0,8,172,0,0,22,0,168
f039313babde5a4ccbc7c636e8ef32db,0,0,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fba299cc23b812ff0e758d341cae3090,0,0,0,0,0,1,0,2,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da564c6cb8b1ea096ea9507e96296d49,0,0,0,0,0,0,0,179,135,0,0,0,17,0,0,9,27,3,34,0,0,0,20
1c7ba6cdd3e885a6b9d7c5201a681713,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3d461bc224ae737465e4f007e4f3ff3,0,0,0,0,24,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,63,0,0
d1d67764a49ade9f9ddeb032b1817a21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc5b6f65da31e69216f50170674b90f6,0,0,0,0,19,0,0,4,33,0,0,0,0,0,0,0,11,0,0,0,0,0,41
f3ad4463b52b1d6762fc0c656b7d9424,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41c03466c8ea19471abea5d2bdf4c0b8,0,0,0,0,62,0,0,111,117,0,0,0,0,0,0,0,6,0,4,0,7,0,33
a3be997426b56cdf8c692782fd2ad970,0,0,0,0,3,0,0,486,485,0,0,0,20,0,0,1,8,0,0,0,0,0,31
629dd73a0d2606694f4a0d11a10b6e0d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3228953411abfc807c6217e315fbd5c,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95ffdc8938d3cfcb3c658a9fd081a1ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b782b444203c83790e3a9f28da79e31f,0,0,0,0,9,1,0,590,1081,0,0,0,0,0,0,0,17,1,0,0,2,0,8
583597ade9345cbe6e73ce0c32ce77ab,2,0,0,0,848,1,0,277,473,0,1,0,0,0,0,0,6,3,3,0,0,0,232
62f09db0178d0d68fabacd28bde889ad,0,0,0,0,37,1,0,2928,1214,0,0,0,1,1,0,0,899,0,0,0,78,0,76
d242bc699d878fde58c692ea18fe5e99,0,0,0,117,0,0,0,1830,2874,0,0,0,240,0,0,28,142,7,0,0,0,0,111
35fedd553c388fcf695d5b57ded20ace,0,0,0,0,0,0,0,23,19,0,0,0,0,0,0,0,70,0,0,0,0,0,20
0204333cfae59e2f5a757002a46f1ba1,0,0,0,0,139,0,0,181,481,0,0,8,9,0,0,0,78,3,8,0,57,0,9
dc91020a27a2d3b9add750a6d3c42ffd,0,0,0,13,0,0,0,10,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0
b1d7fbe2995717a4d359e86a1fd65b7d,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65b24eeead20e384b45f6ebbdec8e09c,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cd923b9088772014aed4854796dfc91,0,0,0,83,139,0,0,1929,1393,0,30,0,61,0,1,1,13,8,1,1,43,0,28
d87414b02efe2e3db957398b1887e637,0,0,0,0,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
a4a73551f9cbab424af957728945e707,0,0,0,44,16,0,0,0,41,0,0,0,30,0,0,0,0,0,0,0,0,0,0
34860691f71ca6545c5bf6a5935be7d8,0,0,0,0,33,0,0,68,92,0,0,0,0,0,0,0,0,0,0,0,0,0,3
687f67d76ea8915451dfc10ffbf3018c,0,0,0,44,7,0,0,94,707,0,0,0,61,0,5,0,1,0,23,0,8,0,11
6c9543780ea5f90cb5b8e15b7c32393b,0,0,0,0,32,0,0,411,492,0,1,1,5,293,0,8,59,124,72,0,2,0,208
0183eee57ee7d484ea330437371ab4dd,0,0,0,0,14,0,0,231,151,0,0,0,0,0,0,0,97,0,0,0,0,0,4
5aabf1a3e950a0e5cf64d98dbddd2eb8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24e8a57e6501806fe333bc97d686a0da,0,0,0,234,87,0,0,76,118,0,0,0,411,0,0,0,10,0,0,0,3,0,38
abc2ce9a8aee1b1b6ee2327a869f8e94,0,0,0,17,111,1,1,1134,83,0,50,0,541,79,18,0,26,1,0,0,9,0,0
c37d4f2849bf75904e1b8339303f425e,0,0,0,0,30,1,0,2646,1132,0,0,32,0,0,0,0,8,0,0,0,20,0,48
94eda6eccd3267c447cdfeee035593f9,0,0,0,0,66,1,0,66,316,0,0,0,0,0,0,0,8,0,0,0,0,0,38
b221e6a9254333b9b3f8edd6c0037525,0,0,0,0,16,0,0,163,88,0,0,0,7,0,0,0,1,0,0,0,0,0,2
bb7b1c31b8c8393b7f89322e830c5ba6,0,0,0,0,0,0,0,3972,10157,0,0,0,3,0,0,0,314,6,0,0,0,0,1013
1117645894b2372bc574e949cff29ca2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78a6e34ec9e18824e30f66f66e0f8826,0,0,0,0,90,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304a0a71f57ecbbc7032d042d58569c,0,0,0,101,7,0,0,99,597,0,0,0,112,0,0,0,8,1,0,0,0,0,28
ea781fb5fb0b04fe1a987cda2a5f54aa,0,0,0,877,47,0,0,556,454,0,0,0,1587,0,0,0,68,0,0,0,0,0,22
3e9af1951c2bc07671131fde991296d3,6,0,0,0,45,1,0,858,845,0,98,2,2,0,0,1,105,0,0,142,49,0,137
81704baf057c7bee985506b5f9b377aa,0,0,0,0,19,0,0,1294,836,16,99,0,0,177,0,0,7,2,0,0,48,0,133
906fad53487758b261225efb664d0eeb,0,0,0,0,11,0,0,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,17
18911f469e79d894e5f5cafc219e2e5e,0,0,0,0,29,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7
f9434e2c4edbfbc8e06bd33950c14747,0,0,0,428,12,1,0,52,138,0,0,0,153,0,0,4,642,0,0,0,0,0,4
a01b5afc6a30f6a66b7637e0770ff246,0,0,0,0,28,0,0,3387,851,0,369,59,34,0,0,0,69,0,0,0,77,0,812
5e94849f85d7cfc5448dc0492154a7b0,0,0,0,0,53,0,0,615,100,0,0,0,0,0,0,11,0,0,0,0,0,0,0
3177afb75360dce00cf1d8a14c4df455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31e2e7b40c304738dc688afd4970767a,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11d90420f7d8de8e2b4419e9330b9892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948e696f0eec2aa10ae7bd0a7744d7f,0,0,0,0,7,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c5c80c2653c411f6ccbcd8445c38e459,4,0,0,0,20,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,6
70f569ef332c51f9f82bf9b4ff281e76,12,0,0,1527,69,1,0,2450,2710,0,25,3,1688,0,80,0,4,1,0,0,18,0,74
5afb8b5c7e6eae7569ff10a94e23cdd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1bcea149eec4162fa258106dbd4da056,0,0,0,0,35,0,0,799,75,0,0,0,0,0,0,0,4,0,0,0,0,0,42
a21cbf365dc0d135705ac03d6381da1e,0,0,0,0,0,0,0,293,492,0,7,0,0,0,0,7,502,0,0,0,151,0,2
8e839418787128b2393dbd4704fc14b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514113919066ab3890d176a8851f49da,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fd8ecee4f23e6a3e1996ea4120af753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144f53694e6845d9dbce1671136708ad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44a8ed4b9670b91d4588d8807ea9bcd3,0,0,0,0,39,0,0,51,308,0,0,0,0,7,0,0,0,0,0,0,0,0,5
bf28f7561ea585258b1e346961caf9b6,0,0,0,0,52,0,0,2079,1010,0,25,0,89,0,0,0,74,9,0,0,39,0,149
ec83d926655608b8a5f56ac35e6c5fff,0,0,0,0,70,1,0,1179,1215,0,0,0,84,0,3,1,52,5,17,0,127,0,343
8309127c1a23b26712ac1496447a7f86,0,0,0,0,12,1,0,3316,2677,0,19,2,234,985,0,0,369,290,13,1,496,0,52
2634f15a429fe7336674da8e7b502e93,18,0,0,0,119,0,0,88,193,0,0,0,0,0,0,0,14,0,0,0,0,0,41
ed901424887bf15fd375b97ad15b17ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90923f55616c08ccc608bec20415535d,0,0,0,0,70,1,0,39,21,0,0,0,0,0,0,0,42,0,0,0,0,0,10
a092269f625173245886ae3679ee12ee,0,0,0,0,81,1,0,81,59,0,0,0,0,0,0,0,25,0,0,0,1,0,29
82e9ee3351fc874d512fb180dabbeb50,4,0,0,0,0,0,0,77,278,0,0,0,0,5,0,0,21,4,0,0,0,0,81
94863db18fe3fd2d94b25d5899b7dd79,0,0,0,0,46,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,18
fb603eec3260ee304410bdb028ba659c,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08ef6ba480177c10cb1d44d1b297aa9f,8,0,0,0,23,0,0,2292,5911,0,2,103,0,1,0,0,1854,10,4,0,283,0,166
b514c1689eb21fecfe40b127f41701b7,18,0,0,0,22,0,0,3428,215,0,2,0,0,0,0,0,25,3,0,0,0,0,5
f74976912ba8d77f57e36554f97dc2b2,0,0,0,0,40,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9cbb10d228c97c48d58e1cd440c0007,0,0,0,0,85,1,0,87,221,0,6,0,112,0,1,0,11,0,0,0,1,0,16
96f138623cf25b2b5ea0b363b394bec4,0,0,0,0,27,0,0,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2
f4863d0b01b7adb1d0abe1ea35aab6f6,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7f8e6676f7b52b95971c73dc47b390dd,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a70a944033faf3dfcf5f40910b860c6,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8be3738ee56a2418ccc4e9ebddf5f4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ca61cfdec9f01dd1151001291a3b984,0,0,0,11,19,0,0,2,336,0,175,0,248,0,0,0,3,0,10,0,0,0,8
bf49284ed5c5fffcddc44317f8104f15,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306ce0657a4582c706cee84ae48a608,0,0,0,0,25,0,0,48,246,0,0,0,15,0,0,0,0,2,0,0,6,0,1
6d58a1b440da046f87d50f85b8963665,0,0,0,0,5,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99f34743854995eb7e5a81cc35c33d0f,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee84bced72fc30e727ae6eb7b386607a,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f90a7db27c1005151937a3f3fd210355,0,0,0,1,54,1,0,1981,1689,0,0,0,149,95,0,0,0,0,0,0,4,0,6
7507d66d020d5df2b1d455e1b0a10be1,0,0,0,0,20,1,0,591,3588,0,0,0,0,0,0,0,13,3,0,0,9,0,321
aa0a9652a87de77911e7b1a9af6d98d9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7dba29759ee92e73af795ac69b4be0b9,0,0,0,0,49,0,0,4,142,0,0,0,0,0,0,0,0,0,0,0,0,0,19
f52d84b46df950163bd89aea90084935,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81852c5472509c5f50014b8f398a7e26,0,0,0,0,12,0,0,110,349,0,0,0,0,2,0,0,0,0,0,0,0,0,0
e3a043ffccdf3c1600328747d794485c,2,0,0,0,54,1,0,4655,1565,0,0,0,31,384,0,0,0,9,8,0,3,0,103
620c9e2df268c0ad6240f0cc6119a8f2,0,0,0,0,52,1,0,86,1261,0,2,0,6,23,1,0,8,40,3,0,10,0,10
62866ced8f648d57de9f224eaf1132e4,0,0,0,0,53,1,0,128,229,0,0,0,0,0,0,0,10,0,6,0,0,0,29
d489b0757073415fd5bb5e6889d4ec6c,0,0,0,11,33,0,0,0,191,0,0,0,84,0,0,0,0,0,0,0,0,0,0
1bc646486b21cee67ff28edb8fb89de7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04927325eb81472e59ce7c8c4bde3068,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90533c7b0e59474310dea09a09a59afa,0,0,0,0,12,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,8
90be541a62b5acabe8f84609369b6b46,0,0,0,2,0,0,0,792,6259,0,10,0,952,3,0,0,2,4,1,0,19,0,81
3a2fcb93d115930055530d5a14c83b5d,0,0,0,0,64,1,0,27,24,0,0,0,0,0,0,0,17,0,0,0,0,0,2
728d859687e1a1b5f3b2d0994fe1471f,0,0,0,0,10,0,0,2826,399,0,2,6,0,0,0,0,1,28,1,0,0,0,255
ec787efae791743a45f62b90486d4da6,0,0,0,0,25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f99003b6f92b5ecd3dc05481dacbf4d,0,0,0,0,52,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca3445be317c825f310d2cbb6f762a5b,8,0,0,0,78,1,0,10,296,0,0,0,0,0,0,0,37,0,0,0,0,0,1
